instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,hour_bin,cnt_bin
15871,2012-10-28,Winter,2012,October,11,No,Monday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.51,0.3881,110,352,462,sejuk,siang,rendah
15872,2012-10-28,Winter,2012,October,12,No,Monday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.59,0.4925,118,373,491,sejuk,siang,rendah
15873,2012-10-28,Winter,2012,October,13,No,Monday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.59,0.4179,75,316,391,sejuk,siang,rendah
15874,2012-10-28,Winter,2012,October,14,No,Monday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.59,0.4478,98,304,402,sejuk,siang,rendah
15875,2012-10-28,Winter,2012,October,15,No,Monday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.63,0.4925,76,225,301,sejuk,siang,rendah
15876,2012-10-28,Winter,2012,October,16,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.48,0.4697,0.67,0.4627,42,251,293,sejuk,siang,rendah
15877,2012-10-28,Winter,2012,October,17,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.46,0.4545,0.77,0.5224,37,188,225,sejuk,sore,rendah
15878,2012-10-28,Winter,2012,October,18,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.94,0.4925,18,136,154,sejuk,sore,rendah
15879,2012-10-28,Winter,2012,October,19,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.94,0.3582,7,47,54,sejuk,malam,rendah
15880,2012-10-28,Winter,2012,October,20,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.94,0.4627,4,51,55,sejuk,malam,rendah
15881,2012-10-28,Winter,2012,October,21,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.44,0.4394,0.88,0.4179,2,44,46,sejuk,malam,rendah
15882,2012-10-28,Winter,2012,October,22,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.44,0.4394,0.88,0.3582,2,35,37,sejuk,malam,rendah
15883,2012-10-28,Winter,2012,October,23,No,Monday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.94,0.3582,2,12,14,sejuk,malam,rendah
15884,2012-10-29,Winter,2012,October,0,No,Tuesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.44,0.4394,0.88,0.3582,2,20,22,sejuk,subuh,rendah
15885,2012-10-30,Winter,2012,October,13,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.2727,0.81,0.3582,11,105,116,dingin,siang,rendah
15886,2012-10-30,Winter,2012,October,14,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.2727,0.81,0.3582,8,118,126,dingin,siang,rendah
15887,2012-10-30,Winter,2012,October,15,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.2879,0.87,0.2537,10,114,124,dingin,siang,rendah
15888,2012-10-30,Winter,2012,October,16,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.2879,0.87,0.2537,15,83,98,dingin,siang,rendah
15889,2012-10-30,Winter,2012,October,17,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.2879,0.87,0.2239,19,105,124,dingin,sore,rendah
15890,2012-10-30,Winter,2012,October,18,No,Wednesday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.3,0.303,0.87,0.1343,4,139,143,dingin,sore,rendah
15891,2012-10-30,Winter,2012,October,19,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.68,0.194,6,109,115,sejuk,malam,rendah
15892,2012-10-30,Winter,2012,October,20,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.2879,0.81,0.194,5,76,81,dingin,malam,rendah
15893,2012-10-30,Winter,2012,October,21,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.3182,0.87,0.1045,4,60,64,dingin,malam,rendah
15894,2012-10-30,Winter,2012,October,22,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.81,0.1343,2,64,66,dingin,malam,rendah
15895,2012-10-30,Winter,2012,October,23,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.81,0.1343,3,36,39,dingin,malam,rendah
15896,2012-10-31,Winter,2012,October,0,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.3182,0.81,0.1045,0,16,16,dingin,subuh,rendah
15897,2012-10-31,Winter,2012,October,1,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.3182,0.81,0.0896,0,8,8,dingin,subuh,rendah
15898,2012-10-31,Winter,2012,October,2,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.303,0.81,0.1343,0,7,7,dingin,subuh,rendah
15899,2012-10-31,Winter,2012,October,3,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.3182,0.81,0.1045,0,3,3,dingin,subuh,rendah
15900,2012-10-31,Winter,2012,October,4,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.2879,0.87,0.194,0,5,5,dingin,subuh,rendah
15901,2012-10-31,Winter,2012,October,5,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.303,0.81,0.1343,0,24,24,dingin,subuh,rendah
15902,2012-10-31,Winter,2012,October,6,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.81,0.1642,0,116,116,dingin,subuh,rendah
15903,2012-10-31,Winter,2012,October,7,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.303,0.87,0.1343,3,334,337,dingin,pagi,rendah
15904,2012-10-31,Winter,2012,October,8,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.81,0.1343,6,615,621,sejuk,pagi,rendah
15905,2012-10-31,Winter,2012,October,9,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.76,0.1343,17,280,297,sejuk,pagi,rendah
15906,2012-10-31,Winter,2012,October,10,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3333,0.71,0.2836,21,147,168,sejuk,pagi,rendah
15907,2012-10-31,Winter,2012,October,11,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3485,0.66,0.2239,37,152,189,sejuk,siang,rendah
15908,2012-10-31,Winter,2012,October,12,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.58,0.194,44,197,241,sejuk,siang,rendah
15909,2012-10-31,Winter,2012,October,13,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.42,0.4242,0.5,0.2239,22,191,213,sejuk,siang,rendah
15910,2012-10-31,Winter,2012,October,14,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.5,0.2239,45,179,224,sejuk,siang,rendah
15911,2012-10-31,Winter,2012,October,15,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.42,0.4242,0.54,0.1642,33,197,230,sejuk,siang,rendah
15912,2012-10-31,Winter,2012,October,16,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.54,0.2239,51,373,424,sejuk,siang,rendah
15913,2012-10-31,Winter,2012,October,17,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.58,0.1642,39,684,723,sejuk,sore,rendah
15914,2012-10-31,Winter,2012,October,18,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.58,0.1642,28,556,584,sejuk,sore,rendah
15915,2012-10-31,Winter,2012,October,19,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.194,27,383,410,sejuk,malam,rendah
15916,2012-10-31,Winter,2012,October,20,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.194,9,259,268,sejuk,malam,rendah
15917,2012-10-31,Winter,2012,October,21,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.194,12,180,192,sejuk,malam,rendah
15918,2012-10-31,Winter,2012,October,22,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3485,0.57,0.1343,18,147,165,sejuk,malam,rendah
15919,2012-10-31,Winter,2012,October,23,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3636,0.57,0.0896,7,94,101,sejuk,malam,rendah
15920,2012-11-01,Winter,2012,November,0,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3636,0.57,0.0896,8,52,60,sejuk,subuh,rendah
15921,2012-11-01,Winter,2012,November,1,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.3182,0.75,0.1045,8,22,30,dingin,subuh,rendah
15922,2012-11-01,Winter,2012,November,2,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.66,0.1343,10,10,20,sejuk,subuh,rendah
15923,2012-11-01,Winter,2012,November,3,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.61,0.1343,5,10,15,sejuk,subuh,rendah
15924,2012-11-01,Winter,2012,November,4,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.3485,0.66,0.1045,2,8,10,sejuk,subuh,rendah
15925,2012-11-01,Winter,2012,November,5,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.66,0.1343,1,39,40,sejuk,subuh,rendah
15926,2012-11-01,Winter,2012,November,6,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.61,0.1642,2,146,148,sejuk,subuh,rendah
15927,2012-11-01,Winter,2012,November,7,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3485,0.57,0.1642,6,414,420,sejuk,pagi,rendah
15928,2012-11-01,Winter,2012,November,8,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3788,0.56,0.1045,12,668,680,sejuk,pagi,rendah
15929,2012-11-01,Winter,2012,November,9,No,Friday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3636,0.57,0.1045,21,310,331,sejuk,pagi,rendah
15930,2012-11-01,Winter,2012,November,10,No,Friday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3485,0.62,0.194,13,133,146,sejuk,pagi,rendah
15931,2012-11-01,Winter,2012,November,11,No,Friday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3485,0.62,0.194,14,156,170,sejuk,siang,rendah
15932,2012-11-01,Winter,2012,November,12,No,Friday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.38,0.3939,0.62,0.1642,23,198,221,sejuk,siang,rendah
15933,2012-11-01,Winter,2012,November,13,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.58,0.1642,49,199,248,sejuk,siang,rendah
15934,2012-11-01,Winter,2012,November,14,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.2239,31,154,185,sejuk,siang,rendah
15935,2012-11-01,Winter,2012,November,15,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.54,0.1642,35,179,214,sejuk,siang,rendah
15936,2012-11-01,Winter,2012,November,16,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.54,0.1642,31,313,344,sejuk,siang,rendah
15937,2012-11-01,Winter,2012,November,17,No,Friday,Yes,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.5,0.2239,37,652,689,sejuk,sore,rendah
15938,2012-11-01,Winter,2012,November,18,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.1642,50,628,678,sejuk,sore,rendah
15939,2012-11-01,Winter,2012,November,19,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.5,0.1642,28,424,452,sejuk,malam,rendah
15940,2012-11-01,Winter,2012,November,20,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.54,0.2537,16,280,296,sejuk,malam,rendah
15941,2012-11-01,Winter,2012,November,21,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.54,0.1343,29,238,267,sejuk,malam,rendah
15942,2012-11-01,Winter,2012,November,22,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3485,0.57,0.1642,27,175,202,sejuk,malam,rendah
15943,2012-11-01,Winter,2012,November,23,No,Friday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.57,0.1642,8,112,120,sejuk,malam,rendah
15944,2012-11-02,Winter,2012,November,0,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.57,0.1642,10,40,50,sejuk,subuh,rendah
15945,2012-11-02,Winter,2012,November,1,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.32,0.3182,0.66,0.1642,5,19,24,sejuk,subuh,rendah
15946,2012-11-02,Winter,2012,November,2,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.32,0.3182,0.66,0.1642,3,7,10,sejuk,subuh,rendah
15947,2012-11-02,Winter,2012,November,3,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.7,0.1642,0,3,3,dingin,subuh,rendah
15948,2012-11-02,Winter,2012,November,4,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.3182,0.7,0.1045,1,6,7,dingin,subuh,rendah
15949,2012-11-02,Winter,2012,November,5,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.32,0.3182,0.66,0.1642,1,25,26,sejuk,subuh,rendah
15950,2012-11-02,Winter,2012,November,6,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.7,0.1642,2,120,122,dingin,subuh,rendah
15951,2012-11-02,Winter,2012,November,7,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.3,0.303,0.7,0.1343,8,349,357,dingin,pagi,rendah
15952,2012-11-02,Winter,2012,November,8,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.57,0.1045,31,656,687,sejuk,pagi,rendah
15953,2012-11-02,Winter,2012,November,9,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.3485,0.53,0.1045,27,355,382,sejuk,pagi,rendah
15954,2012-11-02,Winter,2012,November,10,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.38,0.3939,0.46,0.2985,21,183,204,sejuk,pagi,rendah
15955,2012-11-02,Winter,2012,November,11,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.42,0.4242,0.41,0.4179,42,179,221,sejuk,siang,rendah
15956,2012-11-02,Winter,2012,November,12,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.42,0.4242,0.41,0.3582,52,240,292,sejuk,siang,rendah
15957,2012-11-02,Winter,2012,November,13,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.43,0.3582,64,230,294,sejuk,siang,rendah
15958,2012-11-02,Winter,2012,November,14,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.4,0.4925,63,199,262,sejuk,siang,rendah
15959,2012-11-02,Winter,2012,November,15,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.4,0.4179,51,255,306,sejuk,siang,rendah
15960,2012-11-02,Winter,2012,November,16,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.38,0.3939,0.4,0.3284,48,373,421,sejuk,siang,rendah
15961,2012-11-02,Winter,2012,November,17,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.38,0.3939,0.4,0.3284,57,581,638,sejuk,sore,rendah
15962,2012-11-02,Winter,2012,November,18,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.43,0.3284,32,490,522,sejuk,sore,rendah
15963,2012-11-02,Winter,2012,November,19,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.43,0.2985,38,336,374,sejuk,malam,rendah
15964,2012-11-02,Winter,2012,November,20,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.4179,14,207,221,sejuk,malam,rendah
15965,2012-11-02,Winter,2012,November,21,No,Saturday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.3582,23,133,156,sejuk,malam,rendah
15966,2012-11-02,Winter,2012,November,22,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.36,0.3333,0.46,0.2537,14,135,149,sejuk,malam,rendah
15967,2012-11-02,Winter,2012,November,23,No,Saturday,Yes,"Clear, Few clouds, Partly cloudy",0.34,0.303,0.53,0.2985,11,108,119,sejuk,malam,rendah
15968,2012-11-03,Winter,2012,November,0,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.53,0.1642,9,99,108,sejuk,subuh,rendah
15969,2012-11-03,Winter,2012,November,1,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.303,0.49,0.3284,6,83,89,sejuk,subuh,rendah
15970,2012-11-03,Winter,2012,November,2,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.3182,0.49,0.2537,10,36,46,sejuk,subuh,rendah
15971,2012-11-03,Winter,2012,November,3,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.3182,0.49,0.2537,6,22,28,sejuk,subuh,rendah
15972,2012-11-03,Winter,2012,November,4,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.32,0.303,0.49,0.2985,8,8,16,sejuk,subuh,rendah
15973,2012-11-03,Winter,2012,November,5,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.32,0.303,0.49,0.2537,1,8,9,sejuk,subuh,rendah
15974,2012-11-03,Winter,2012,November,6,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.32,0.3182,0.49,0.194,4,17,21,sejuk,subuh,rendah
15975,2012-11-03,Winter,2012,November,7,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.32,0.303,0.49,0.2537,1,58,59,sejuk,pagi,rendah
15976,2012-11-03,Winter,2012,November,8,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.303,0.46,0.2985,10,132,142,sejuk,pagi,rendah
15977,2012-11-03,Winter,2012,November,9,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.303,0.49,0.2985,31,188,219,sejuk,pagi,rendah
15978,2012-11-03,Winter,2012,November,10,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.36,0.3333,0.46,0.3881,68,260,328,sejuk,pagi,rendah
15979,2012-11-03,Winter,2012,November,11,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.3881,56,284,340,sejuk,siang,rendah
15980,2012-11-03,Winter,2012,November,12,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3182,0.46,0.4627,74,320,394,sejuk,siang,rendah
15981,2012-11-03,Winter,2012,November,13,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.3582,110,339,449,sejuk,siang,rendah
15982,2012-11-03,Winter,2012,November,14,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.5,0.3284,136,319,455,sejuk,siang,rendah
15983,2012-11-03,Winter,2012,November,15,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3182,0.46,0.4478,117,331,448,sejuk,siang,rendah
15984,2012-11-03,Winter,2012,November,16,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.3284,108,292,400,sejuk,siang,rendah
15985,2012-11-03,Winter,2012,November,17,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.2985,112,298,410,sejuk,sore,rendah
15986,2012-11-03,Winter,2012,November,18,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3333,0.46,0.2836,58,239,297,sejuk,sore,rendah
15987,2012-11-03,Winter,2012,November,19,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.36,0.3485,0.5,0.1642,22,217,239,sejuk,malam,rendah
15988,2012-11-03,Winter,2012,November,20,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.53,0.1343,23,158,181,sejuk,malam,rendah
15989,2012-11-03,Winter,2012,November,21,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.34,0.3485,0.53,0.1045,31,135,166,sejuk,malam,rendah
15990,2012-11-03,Winter,2012,November,22,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.57,0.1045,13,133,146,sejuk,malam,rendah
15991,2012-11-03,Winter,2012,November,23,No,Sunday,No,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.57,0.1045,15,133,148,sejuk,malam,rendah
15992,2012-11-04,Winter,2012,November,0,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.3,0.3182,0.61,0.1045,5,97,102,dingin,subuh,rendah
15993,2012-11-04,Winter,2012,November,1,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.26,0.2879,0.81,0.0896,26,139,165,dingin,subuh,rendah
15994,2012-11-04,Winter,2012,November,2,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.3,0.3333,0.65,0.0,6,31,37,dingin,subuh,rendah
15995,2012-11-04,Winter,2012,November,3,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.28,0.2879,0.61,0.1045,1,10,11,dingin,subuh,rendah
15996,2012-11-04,Winter,2012,November,4,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.26,0.2727,0.65,0.1343,2,7,9,dingin,subuh,rendah
15997,2012-11-04,Winter,2012,November,5,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.26,0.2727,0.65,0.1045,0,5,5,dingin,subuh,rendah
15998,2012-11-04,Winter,2012,November,6,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.28,0.2879,0.61,0.1343,2,14,16,dingin,subuh,rendah
15999,2012-11-04,Winter,2012,November,7,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.26,0.2727,0.65,0.1045,11,39,50,dingin,pagi,rendah
16000,2012-11-04,Winter,2012,November,8,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.3,0.303,0.56,0.1343,34,115,149,dingin,pagi,rendah
16001,2012-11-04,Winter,2012,November,9,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.32,0.3333,0.53,0.0,56,161,217,sejuk,pagi,rendah
16002,2012-11-04,Winter,2012,November,10,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.34,0.3333,0.49,0.194,73,287,360,sejuk,pagi,rendah
16003,2012-11-04,Winter,2012,November,11,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.38,0.3939,0.46,0.2239,134,311,445,sejuk,siang,rendah
16004,2012-11-04,Winter,2012,November,12,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.38,0.3939,0.46,0.2239,150,354,504,sejuk,siang,rendah
16005,2012-11-04,Winter,2012,November,13,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.43,0.2239,122,371,493,sejuk,siang,rendah
16006,2012-11-04,Winter,2012,November,14,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.4,0.194,149,360,509,sejuk,siang,rendah
16007,2012-11-04,Winter,2012,November,15,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.4,0.2239,149,300,449,sejuk,siang,rendah
16008,2012-11-04,Winter,2012,November,16,No,Monday,No,"Clear, Few clouds, Partly cloudy",0.4,0.4091,0.4,0.3284,119,316,435,sejuk,siang,rendah
